id,genre,song_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3PcrNUFsSYnkJJNE6roBKl,Dark Trap,Deira City Centre,0.677,0.655,7,-5.541,1,0.0433,0.0027,0.276,0.162,0.146,200.238,196827
2djY65hifu2a4R2WqcXqKL,Dark Trap,Kyoto,0.623,0.716,11,-7.449,0,0.207,0.22,2.54E-06,0.113,0.203,116.914,270000
2KSFen8RLeGFqBQ8Dfx1gU,Dark Trap,Pull Out Game,0.797,0.542,9,-7.324,1,0.346,0.018,0,0.0838,0.313,155.862,110769
3f9xcqxIGsm85RFjGEG2W9,Dark Trap,Bird Is The Word,0.85,0.542,0,-6.923,1,0.231,0.53,0,0.0774,0.595,120.037,238853
7t2eWdGWBTAxaXxaGqq9ts,Dark Trap,Life Is Short,0.743,0.411,2,-7.343,1,0.376,0.254,0,0.292,0.339,119.693,140657
1hXn4XPjJ40toZWl2bWYZu,Dark Trap,Here We Go Again,0.876,0.759,11,-1.889,1,0.0513,0.0224,0.000675,0.475,0.271,113.996,168490
4DgImhJ5lY30bQdY6zVsb4,Dark Trap,Bloodshed,0.665,0.827,1,-5.597,1,0.147,0.13,0,0.351,0.12,143.026,201399
4zIMuGSdbGTahvHB7CloVR,Dark Trap,Wassup Bro!,0.81,0.585,9,-7.037,0,0.288,0.248,0.0115,0.0959,0.281,139.968,137107
1rr9KQgLpdA8gN307EufaA,Dark Trap,ACT 2 - BirthOfTheSpaceGod,0.618,0.743,1,-4.458,1,0.234,0.0191,0.0232,0.452,0.249,120.16,151690
0NeiQDX41fUCbSVkek4qBQ,Dark Trap,Grey Tee,0.622,0.859,9,-1.541,1,0.213,0.0342,0,0.0797,0.296,173.994,115862
2os38o5E7NoO4B2cx42h5V,Dark Trap,Sleeping Bag,0.674,0.646,0,-9.423,1,0.4,0.117,0,0.104,0.222,160.028,123000
4rLltALU0JVawcOAA88bnQ,Dark Trap,Afterlife,0.628,0.53,10,-9.663,0,0.0855,0.0608,0,0.0642,0.203,190.012,162000
0cITCVs87JVapD98fVnj7X,Dark Trap,King Cobra (Drippin'),0.877,0.655,1,-5.3,1,0.0769,0.00181,0,0.0948,0.119,127.947,120059
7Cq27Qc3WRyQ3ddwVslpVZ,Dark Trap,Heart Attack,0.585,0.895,11,-3.663,0,0.136,0.0505,0.00423,0.32,0.181,119.904,193567
3STThGLjuFSaoseZvWupmx,Dark Trap,Chain$Aw,0.717,0.925,0,-4.246,1,0.311,0.244,0,0.287,0.412,137.989,212245
3IIArPxV2jUXk2zTKbzCVx,Dark Trap,"King, Scar.",0.714,0.853,5,-4.9,0,0.304,0.205,0,0.116,0.178,204.068,220656
44AH8XwgrebHvQAZJbSrsV,Dark Trap,P.T.S.D,0.473,0.772,10,-6.332,0,0.317,0.0212,0,0.399,0.303,130.32,307905
3whnCBcKgmEstjzv3Kxruh,Dark Trap,Brand New,0.767,0.637,3,-7.859,1,0.442,0.0673,0,0.105,0.536,160.123,136500
0Z9sJ77J6qKd2HYv32ynUS,Dark Trap,Jukai,0.719,0.704,1,-5.23,1,0.093,0.138,0,0.0753,0.0808,113.007,297273
25EQ1EYpBTC26cRRoiLsTf,Dark Trap,Philosopher's Throne,0.85,0.458,1,-6.623,1,0.206,0.00487,0,0.122,0.419,141.997,180454
2wf9bp4MkChojtljddWpbO,Dark Trap,PRBLMS,0.672,0.574,9,-4.663,1,0.0993,0.0303,2.02E-06,0.18,0.106,206.038,246773
5GxLshYIBBgkrW4a9aUVn0,Dark Trap,Back At It,0.758,0.716,1,-6.621,1,0.346,0.607,9.52E-05,0.0653,0.565,189.872,152999
6Ikh2kZIzZ2GEKpZfrV3D3,Dark Trap,Fuck a Hoe (feat. $Uicideboy$),0.76,0.774,9,-6.593,1,0.172,0.00972,0.000701,0.199,0.493,148,191897
1mWYAMktr6Ggh9paVLyc69,Dark Trap,Broken,0.508,0.417,10,-8.699,0,0.0335,0.0231,0.00207,0.128,0.337,193.92,126380
6AK1RhuJ2zNxPO15SGtRsf,Dark Trap,3 Xans,0.869,0.572,1,-9.086,1,0.55,0.0493,0,0.103,0.658,152.11,114495
6Y80EzVMJjFp9Yxy50SN7D,Dark Trap,LoyaltyRunsDeepInDaLongRun,0.985,0.525,7,-10.637,1,0.185,0.0631,0,0.116,0.425,120.011,89234
0UzDPAMBI8miCHsYoqRb7g,Dark Trap,Skywalker,0.738,0.712,10,-6.273,0,0.0897,0.0226,0,0.0773,0.358,149.005,161493
3Q241k92c1I5sqKbdw6Ujb,Dark Trap,White Wine,0.675,0.574,6,-8.066,1,0.0559,0.0121,1.11E-05,0.108,0.482,135.037,155693
0Tts40MjmgraglRVSaggue,Dark Trap,Smoke Break,0.876,0.726,8,-7.573,0,0.101,0.0489,4.02E-05,0.366,0.775,112.002,211331
5O7aJIOY5BWvpCkQo23092,Dark Trap,Louis V,0.725,0.554,1,-10.66,1,0.0858,0.163,4.03E-06,0.489,0.231,120.08,233932
4MrtFJI2CDTRJs9FXpBdGo,Dark Trap,Fuck A Swisher,0.89,0.422,7,-7.894,0,0.113,0.235,0,0.0925,0.374,129.998,135361
3DzuPzpdZtn3oFVZ9gcy0M,Dark Trap,RampartRange,0.849,0.413,0,-9.274,0,0.346,0.00286,8.58E-05,0.106,0.458,170.096,98655
6r7ULK6c5CLVvImjTIztl1,Dark Trap,Floor 555,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,210.438,93447
6mAz8D1TmlTuef90dbNIiZ,Dark Trap,Plug Walk,0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,189.962,175230
6fxWseQSRKOF2nfkGbaJWO,Dark Trap,Haunt U,0.463,0.632,7,-9.577,1,0.0525,0.393,0,0.127,0.0894,163.71,100260
694J4C7mBU2dWxQBphFslt,Dark Trap,Buttcheeks,0.709,0.362,11,-13.556,1,0.249,0.165,0.000132,0.107,0.455,146.023,187681
0kVivrCfN1ffLCno8z2TAJ,Dark Trap,Back off Me,0.771,0.566,1,-5.607,1,0.264,0.0939,1.07E-05,0.109,0.232,146.098,134795
4uVrs1SNb31FknIkIOTF9t,Dark Trap,Intro.Desolation,0.136,0.821,3,-5.454,1,0.16,0.0965,0.0291,0.325,0.0362,192.94,101983
11NHApIN2R0DZJDypPYeFJ,Dark Trap,The Singularity,0.476,0.495,7,-6.095,1,0.0242,3.28E-05,0.915,0.506,0.114,180,137231
2jUav7K1nwfKyVosT94ACA,Dark Trap,D(R)Ead,0.499,0.893,5,-5.803,1,0.14,0.0731,1.03E-06,0.0907,0.108,115.044,162261
67lnnsYIuwF3cFmweH0DgS,Dark Trap,Trench Coat,0.851,0.634,11,-8.672,0,0.196,0.26,0.882,0.0766,0.0399,135.017,162614
0l2wHmelVoDebG5b3guSp6,Dark Trap,"I've Seen Satan, He Has Dreadlocks",0.241,0.928,10,-2.018,1,0.0543,3.26E-05,0,0.612,0.403,120.229,107822
263xCtrMwyZsXxYcibwNEk,Dark Trap,Your Desire,0.622,0.635,0,-6.501,0,0.0418,0.651,7.88E-06,0.119,0.602,119.922,150017
1T6ahdAqK73fZ7UaN8lLMQ,Dark Trap,Byberry,0.745,0.703,7,-10.077,1,0.149,0.0345,2.54E-06,0.095,0.402,144.933,92690
15IO0wZKmtlASLBVAv2DbA,Dark Trap,Benadrylled,0.855,0.659,2,-5.867,1,0.092,0.0773,0,0.0957,0.736,119.989,152000
5bjvEzg9fG68IRMSrkVSot,Dark Trap,Dream Journal,0.549,0.44,4,-12.024,0,0.472,0.632,0.000779,0.0909,0.132,218.41,300831
6aksxALGxEL6kOOvITALIm,Dark Trap,Hannah Baker,0.702,0.567,11,-10.223,0,0.197,0.604,3.30E-05,0.359,0.195,120.081,195713
5LuB8k1xvs3cWKTgg7fM6l,Dark Trap,20k,0.53,0.732,1,-5.921,1,0.235,0.0608,7.35E-05,0.073,0.458,132.022,178182
34eGYn0anbn2aEgdos5IBY,Dark Trap,Whatever,0.726,0.549,7,-7.115,1,0.0925,0.00587,3.62E-05,0.345,0.0855,138.038,159468
5R2pG7PUaEelpscZrA814W,Dark Trap,Nightstalker,0.708,0.423,2,-7.583,1,0.0555,0.0156,0.000113,0.136,0.0712,124.989,144960
5XGeOySEuf66LxJoVqzfeW,Dark Trap,Headfuck,0.66,0.604,0,-7,1,0.421,0.247,0.000128,0.196,0.435,155.196,114177
16We63cC503m1TMVeZlrvL,Dark Trap,sleep at night,0.447,0.652,1,-3.729,1,0.0315,0.0432,0.00371,0.184,0.0367,117.009,161178
0xWggLjkf1hLZB5cZP874Q,Dark Trap,Pulling Teeth,0.278,0.47,2,-15.062,1,0.0456,8.60E-05,0.00235,0.148,0.0775,137.961,202286
4OcxBd349UIgErVz81V2TY,Dark Trap,AI,0.321,0.949,0,-7.297,0,0.555,0.00334,0.217,0.579,0.196,154.996,174587
4BkM0A2FwgLB8Av8fKLMzg,Dark Trap,Lazaretto,0.542,0.923,9,-5.924,1,0.306,0.00334,0.505,0.397,0.321,149.883,113333
7pas6O1LYbaeChEFQBhPFU,Dark Trap,coordinate,0.688,0.658,1,-4.155,1,0.0695,0.105,1.89E-06,0.335,0.28,151.23,226397
4HfaOznGhHYWqPtpLYz2PB,Dark Trap,Rocket Ship,0.953,0.38,8,-4.941,1,0.261,0.00957,0,0.127,0.128,133.941,116847
0mnVrUP1TAoO223C0N2NYI,Dark Trap,Trap (feat. Lil Baby),0.881,0.742,0,-3.736,1,0.0535,0.14,2.49E-06,0.156,0.432,116.997,184782
78QR3Wp35dqAhFEc2qAGjE,Dark Trap,Drip Too Hard (Lil Baby & Gunna),0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543
4mIXmsA9lwT7sk8rkrnEFE,Dark Trap,Snow Globe (feat. NAV) - Remix,0.705,0.619,1,-5.862,1,0.085,0.143,0,0.176,0.465,146.027,237240
5J7oY1Dn3fME9mUEsZtGvd,Dark Trap,1000,0.782,0.449,11,-10.708,0,0.364,0.268,4.11E-05,0.111,0.34,116.056,120000
6Shhh5DVoTBp9KWV1hsba2,Dark Trap,Henny,0.643,0.82,11,-6.281,1,0.174,0.186,9.47E-06,0.101,0.266,153.102,163149
2ZN1EnypRwsD38EoFRwmu9,Dark Trap,Droptop in the Rain (feat. Tory Lanez),0.73,0.581,6,-5.833,0,0.0828,0.0295,1.30E-05,0.106,0.359,137.98,180867
65xzgxTCk4JcmhcHXtt7oL,Dark Trap,Flexin,0.648,0.543,4,-9.082,0,0.213,0.126,0,0.101,0.192,159.927,216008
3x5F5wMcutQ4Fluez44tZm,Dark Trap,HOOD,0.481,0.604,5,-6.299,0,0.377,0.149,0,0.162,0.257,160.078,182959
1CJzOLz3J4zhXSj3MFOmD5,Dark Trap,For My Bros,0.738,0.581,3,-6.776,0,0.217,0.28,0,0.101,0.635,157.967,243050
20BSdaBpIUvUv6PUvqJN8l,Dark Trap,Dope Game,0.84,0.539,7,-6.146,1,0.0965,0.0423,1.34E-06,0.124,0.07,140.016,219429
1ttPzkTSpQUFcEGx8bjerL,Dark Trap,Every Season,0.936,0.704,5,-5.47,0,0.457,0.0632,0,0.104,0.566,130.022,214376
2H5CLUmtvo2VHEeWzMtUqW,Dark Trap,LOST (feat. Kid Cudi),0.908,0.499,6,-7.793,0,0.642,0.267,0,0.078,0.114,132.968,278760
2FTOLKjQUswhpdMFq15Raf,Dark Trap,SPEEDBOAT,0.925,0.628,6,-7.587,1,0.131,0.0604,0,0.358,0.81,120.021,222533
4gmmRb6bZJffOOiww1JGTO,Dark Trap,No Heart,0.906,0.444,4,-8.692,0,0.384,0.136,6.44E-05,0.173,0.678,140.063,235040
7gHZGXSJzM29WA384suYY2,Dark Trap,Secure The Bag,0.803,0.719,0,-4.485,1,0.392,0.344,0,0.425,0.549,129.945,238425
7wBJfHzpfI3032CSD7CE2m,Dark Trap,STARGAZING,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05E-06,0.189,0.0564,150.007,270715
2JuKanDBTFLx1rVuypB8tQ,Dark Trap,Blue Faces,0.77,0.459,9,-6.255,1,0.0646,0.387,0,0.0792,0.418,146.908,169640
0joQFwiBKmi6X1Iq5R1ubH,Dark Trap,Codeine Crazy,0.745,0.617,6,-7.22,0,0.144,0.168,0,0.389,0.185,125.98,346907
0et3KfGLKitEvAnvzIa4X0,Dark Trap,Who Shot Johnny?,0.887,0.627,9,-4.14,0,0.0468,0.0428,0,0.109,0.326,127.108,165869
0M52bTppxI3QQxan8ftIsY,Dark Trap,Rari (feat. Future),0.574,0.812,9,-4.181,0,0.396,0.00757,0,0.15,0.488,147.734,125513
1u6rWB9oU2ngLcidsACqsM,Dark Trap,Days,0.681,0.608,1,-8.302,1,0.0779,0.0745,6.40E-05,0.108,0.175,159.914,155727
6PHbWsTTlmQKF9i9VC1KFv,Dark Trap,Ridin Strikers,0.595,0.534,1,-8.747,1,0.318,0.0106,0.00157,0.107,0.134,162.066,225348
6dVZCbi9CYtD9LjAHXRjIG,Dark Trap,Mask Off (feat. Kendrick Lamar) - Remix,0.72,0.424,2,-11.964,1,0.387,0.0122,0.0126,0.453,0.228,150.01,258427
6REbwUNlppTfcnV4d4ZoZi,Dark Trap,Swimming Pools (Drank),0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,148.472,247800
3vCzerngFaftC640dbuh8B,Dark Trap,Lies About You (feat. Lil Durk),0.755,0.631,8,-7.9,1,0.152,0.0816,1.36E-05,0.111,0.525,153.094,175686
0rGipWrGwAnZsaVkyiJpap,Dark Trap,Day for Day,0.737,0.562,5,-8.156,1,0.373,0.283,0,0.0727,0.457,162.03,168312
09GFuRGVmdfKNuGNcRxEJP,Dark Trap,Neptun,0.701,0.662,6,-7.014,0,0.316,0.403,0,0.109,0.616,132.418,148577
3Z52thjMFyjbF5L35dcBwG,Dark Trap,MiAMi (feat. Gunna),0.674,0.862,7,-3.4,1,0.231,0.0189,0,0.113,0.357,160.073,244470
1wJRveJZLSb1rjhnUHQiv6,Dark Trap,Swervin (feat. 6ix9ine),0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,186.046,189487
4JRe23RYB0fN3rkYj1Uqm2,Dark Trap,12,0.747,0.557,1,-8.971,0,0.069,0.369,3.53E-05,0.103,0.552,149.965,195200
7EtAE242kivzlxxOAL29bS,Dark Trap,Hardly,0.595,0.645,6,-4.872,1,0.108,0.0866,1.74E-05,0.165,0.205,134.941,157720
5yBkL33OP3NXvlBWZa6su4,Dark Trap,Savage,0.768,0.484,11,-9.1,0,0.328,0.0816,0,0.342,0.548,158.967,137760
6b4A1mLzePAHGn3XCicLAe,Dark Trap,SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D],0.66,0.784,6,-7.696,1,0.285,0.0806,0,0.113,0.642,157.991,236107
6pcywuOeGGWeOQzdUyti6k,Dark Trap,Glock In My Lap,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04E-05,0.151,0.202,130.029,193591
14PWHDV87nXiSuClZDsEYC,Dark Trap,Richard Millie Plain,0.744,0.674,1,-7.518,0,0.0641,0.356,0,0.128,0.316,134.021,200135
1XRgIKC5TPwo7nWGyKqgG0,Dark Trap,I Get the Bag (feat. Migos),0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087
5ihDGnhQgMA0F0tk9fNLlA,Dark Trap,Thought It Was a Drought,0.861,0.448,2,-8.256,1,0.111,0.00761,0.000408,0.0902,0.0487,125.022,265213
5BSz8sJO2YmKfNVQG7fq2J,Dark Trap,ULT,0.772,0.786,1,-5.337,1,0.24,0.113,0,0.202,0.233,130.071,247055
01Lr5YepbgjXAWR9iOEyH1,Dark Trap,Love Sosa,0.772,0.413,0,-8.193,0,0.089,0.0361,0,0.111,0.211,131.965,246213
5YP6yKgGGsXKukqxXypVAf,Dark Trap,F&N,0.728,0.628,1,-4.766,1,0.191,0.01,6.53E-05,0.0735,0.393,160.94,189428
5lz22ruIyhbvO7Qw2Mt157,Dark Trap,Remember Me,0.783,0.621,0,-7.053,0,0.0782,0.169,0.153,0.0909,0.411,147.97,144000
7eBqSVxrzQZtK2mmgRG6lC,Dark Trap,Murder On My Mind,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06E-06,0.11,0.74,115.007,268434
4Q3N4Ct4zCuIHuZ65E3BD4,Dark Trap,Tunnel Vision,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91E-05,0.122,0.231,171.853,268187
4F6yN5FsFW10Ucx7cLCzBh,Dark Trap,Ready (feat. Gunna),0.793,0.395,1,-5.578,1,0.385,0.277,1.40E-05,0.109,0.129,154.054,213287
2bSk87AVkCIIC3Bcligq1z,Dark Trap,Life Goes On,0.716,0.541,1,-7.909,1,0.149,0.0021,0,0.115,0.387,139.978,247055
2LNMhZ3YijTO7USmqjgJfG,Dark Trap,CLOUT COBAIN | CLOUT CO13A1N,0.794,0.448,10,-4.771,0,0.0539,0.591,0,0.109,0.588,120.055,231333
6pUBrvKfJL4qmn95mxU7rC,Dark Trap,Respect the Game,0.603,0.67,2,-4.809,1,0.25,0.0871,0,0.326,0.159,179.684,192099
0ESJlaM8CE1jRWaNtwSNj8,Dark Trap,beibs in the trap,0.743,0.571,7,-6.054,0,0.145,0.24,0,0.291,0.495,119.054,213863
2Am26UXisQ91vBLYdqd7Pa,Dark Trap,Underdog (Lil Baby & Gunna),0.791,0.735,5,-4.764,0,0.16,0.0427,0,0.134,0.497,144.985,211853
7wcyO1rrH3Ru4t659IjG41,Dark Trap,Crushed Up,0.781,0.597,10,-6.794,0,0.23,0.0415,0,0.152,0.544,158.043,149949
2MyCT1iCuBUhcO8zbjOyRW,Dark Trap,Dance For Me (feat. NAV),0.557,0.526,8,-9.499,0,0.323,0.00946,0,0.128,0.123,159.908,325853
7fxSLnklnayJNBIKntXedZ,Dark Trap,Slidin,0.774,0.706,2,-6.494,1,0.355,0.00163,1.28E-06,0.104,0.382,152.891,185037
5pL7AIud5STzlQBlTJp7WT,Dark Trap,DIRTY DIANA,0.799,0.636,10,-8.113,0,0.0852,0.0423,0,0.106,0.439,126.012,129827
4HXydnNLWEAASziH3965ZE,Dark Trap,Chicken Soup,0.712,0.778,5,-6.738,0,0.0408,0.00365,0,0.127,0.469,139.976,192692
5zsQiqQgr5Ta70y2czV280,Dark Trap,Risky,0.656,0.572,2,-8.21,1,0.0627,0.0228,0.0935,0.164,0.176,159.843,168008
1SHei85qV8JtytFwJq3MkF,Dark Trap,break da law,0.904,0.575,1,-7.823,1,0.346,0.0493,0,0.256,0.359,141.039,177748
1T5mVPJE6LilJ7f73L3UDo,Dark Trap,Gook,0.668,0.805,1,-4.964,0,0.101,0.161,1.69E-06,0.139,0.31,150.021,166624
577YBGuskWkVDCxZrLRB4v,Dark Trap,Pure Cocaine,0.964,0.487,10,-6.071,0,0.421,0.00127,6.57E-06,0.115,0.107,127.05,154024
6yMU8B5bngQpBBcYaFWqBC,Dark Trap,Real in My Veins (feat. T-Shyne),0.635,0.632,5,-8.21,0,0.275,0.000185,0,0.0615,0.233,162.023,250373
0oK6aZFtGPCCQ83lChpGO3,Dark Trap,Nolia (feat. Kevin Gates),0.813,0.483,3,-8.044,0,0.457,0.144,0,0.0991,0.398,132.954,202105
7hZoTr4ffMGqm9opMiGmBp,Dark Trap,ONCE UPON A TIME (FREESTYLE),0.653,0.91,6,-3.797,1,0.319,0.114,0,0.111,0.818,182.204,150819
7C3Q2ZwTi8Uv5egru4g03j,Dark Trap,PEN,0.851,0.559,6,-8.267,1,0.328,0.306,1.69E-05,0.108,0.292,126.02,201146
1q9q1qYxWEumKDEcSq5ztg,Dark Trap,What You Want,0.806,0.426,4,-8.093,0,0.474,0.023,0,0.133,0.0626,143.805,121519
7yMvF3mjdsFStdOiMpiFNx,Dark Trap,Analog Keys,0.71,0.715,6,-7.965,0,0.0817,0.251,3.02E-06,0.289,0.449,159.956,168227
4fga12MJbUa7ShmyJKHeIJ,Dark Trap,Purple Baguettes,0.717,0.436,10,-8.633,0,0.109,0.295,0,0.11,0.391,119.923,168493
3L19besdNQzd342qL78xqm,Dark Trap,Demons and Angels (feat. Juice WRLD),0.81,0.55,2,-7.46,0,0.17,0.0114,5.69E-06,0.107,0.183,153.006,214593
2JTF8oe4V274JR1WnOW4Jl,Dark Trap,Slow Motion,0.691,0.755,4,-4.229,0,0.237,0.0563,0.00072,0.261,0.331,179.954,186667
7e5WppzulpdTKAQu7uUNch,Dark Trap,Dem Callin' (feat. Ramriddlz),0.578,0.721,4,-5.105,1,0.131,0.0103,0,0.329,0.662,127.115,247615
1wGnp7ejkCuXRsehXx0PNP,Dark Trap,RIP Luv,0.63,0.399,5,-9.869,0,0.178,0.105,0.174,0.234,0.0657,183.016,214192
737gwrDNwTCAwAjy02FSMO,Dark Trap,Story: No Title,0.756,0.746,1,-6.397,1,0.142,0.236,0,0.0999,0.0793,207.956,168883
1sMalYr4ASm3kOr3K9JEh6,Dark Trap,Hurtin,0.804,0.422,6,-8.788,0,0.35,0.0624,1.41E-06,0.137,0.157,187.742,163653
27gIYiauwut951G7lpt9Zr,Dark Trap,monster,0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,233040
7LAhKXDNWwq3CmnFP3UIOP,Dark Trap,Nightmare,0.739,0.405,0,-10.897,1,0.0852,0.442,0.211,0.158,0.127,157.09,147987
5wPhznwiMGc1tUojiEkAkG,Dark Trap,Elimination,0.755,0.517,4,-9.804,0,0.0751,0.754,0,0.127,0.699,129.027,154560
7rC5Pl8rQSX4myONQHYPBK,Dark Trap,Mob Ties,0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,172.018,205147
2WqI0sAHJF10fOt6fl76oI,Dark Trap,Gucci Snake,0.756,0.452,6,-8.338,0,0.0723,0.181,2.99E-05,0.196,0.216,155.053,174107
4pCEIQ6wBVuaJdER5bALtO,Dark Trap,That's a Rack,0.852,0.432,1,-8.04,0,0.501,0.0599,0,0.146,0.258,140.042,236571
2wFwbyCz96QFLm2L6esbgf,Dark Trap,BUSHY B INTERLUDE,0.64,0.615,1,-10.067,1,0.0828,0.0521,0,0.479,0.642,117.074,65640
6PoKfDY78ih5OveWirggRX,Dark Trap,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),0.859,0.506,10,-8.115,0,0.418,0.105,0,0.113,0.153,140.973,187465
0mOp9tWdCRHfYwwVaO8ezw,Dark Trap,Derek Fisher (feat. Lil Baby),0.759,0.562,9,-6.228,0,0.149,0.293,0,0.0979,0.706,145.139,189443
4odbaySGxXOgH7ISBUfgvg,Dark Trap,Know Me,0.925,0.575,1,-5.992,1,0.163,0.0238,0,0.105,0.165,142.047,155493
70H6NS297gvxm2TQAeMmQj,Dark Trap,Lift Off,0.543,0.663,3,-4.888,0,0.0581,0.524,0.000181,0.142,0.199,167.656,173620
5LEGgK84dYjrrX4ChqmQ0h,Dark Trap,Who Hurt You,0.411,0.587,8,-7.433,1,0.37,0.239,6.70E-06,0.0821,0.0763,178.032,162693
3CDVMejYHnB1SkEEx0T1N4,Dark Trap,Many Men,0.635,0.793,10,-4.333,0,0.0322,0.000647,0.747,0.113,0.281,155.188,201856
6bVaBrtu7A4LkCw5achPpU,Dark Trap,Molly,0.741,0.479,1,-5.899,1,0.302,0.0544,0,0.231,0.0971,162.02,204444
56yyecUavZFNRc9W5t0P8O,Dark Trap,CASH COW,0.733,0.722,0,-5.07,1,0.0842,0.0359,6.34E-06,0.111,0.29,135.97,222027
4B8vU5oDXVxO5OkLAI4aLx,Dark Trap,out for the night - part 2,0.593,0.632,6,-5.381,0,0.541,0.0133,0,0.64,0.0789,173.369,235232
4B4kCE93q1jLdH4tXyKjaO,Dark Trap,Messy,0.765,0.578,10,-8.895,0,0.0937,0.17,4.04E-06,0.12,0.642,113.995,156587
1zWb0YeEBlvCzsc2QV8yZ1,Dark Trap,Mad,0.751,0.321,1,-9.628,0,0.114,0.056,0.00223,0.145,0.0396,139.987,123533
38iaENfG11eBFgak4gt018,Dark Trap,No Opp Left Behind,0.823,0.703,8,-2.691,1,0.298,0.0161,1.35E-06,0.294,0.26,178.043,194214
1HnofMRgApSAr05aq75tRm,Dark Trap,Red Beam,0.311,0.637,6,-6.204,1,0.0754,0.0821,5.20E-06,0.11,0.197,161.856,127072
1EhKjDuSzkr0CcypiYG6oH,Dark Trap,Zits,0.735,0.613,1,-7.736,0,0.133,0.379,0,0.103,0.666,162.92,131040
0NXeZp31dd0cJ9t8FdKsTg,Dark Trap,Rockstar Chainz,0.867,0.517,2,-6.914,1,0.307,0.0116,0,0.31,0.271,143.043,181040
07o0lU9VQXJ88OxLTid8kz,Dark Trap,Designer Talk,0.873,0.443,1,-8.707,1,0.0964,0.0197,0,0.11,0.259,118.018,196731
76b6nZKY6wKpyfmmLRlMUX,Dark Trap,"%%%% (feat. Lucki, Deezy)",0.756,0.382,11,-12.445,1,0.283,0.2,3.80E-06,0.122,0.419,142.057,169081
7BJ33p5i27eytzaxmDZOc7,Dark Trap,Red Bottoms,0.524,0.84,4,-4.556,0,0.0317,0.00361,0,0.154,0.0397,155.034,161004
4rZjP7Y7cOSRLuo6plS1bP,Dark Trap,I Dont Care,0.828,0.767,8,-8.607,1,0.0349,0.134,0.0242,0.119,0.504,132,130873
06g6RbAQad8bIClfNbBKRJ,Dark Trap,Fall,0.539,0.516,1,-6.033,1,0.0335,0.0123,0,0.11,0.321,162.13,202480
2LymrmdPzZttyG6fNQCuym,Dark Trap,TaleOfAGhost (Prod. The Virus and Antidote),0.401,0.736,9,-4.99,1,0.311,0.104,0.0571,0.198,0.301,200.072,126003
6d41BYMdROenKskBiBZbsZ,Dark Trap,Franch,0.848,0.461,8,-9.335,1,0.249,0.00876,6.92E-05,0.0937,0.29,140.054,124897
5fBIsVBzbLYuwfZCgQGgeX,Dark Trap,Glitch,0.55,0.469,1,-10.375,1,0.0423,0.116,0.000113,0.554,0.0374,140.068,144482
0eYGpzJqJcq11TThkcKL8w,Dark Trap,Hounds,0.9,0.5,2,-8.471,1,0.219,0.0158,0.00111,0.112,0.0666,140.012,141790
6SXcRZ7Gh2IKgPJDaaWylI,Dark Trap,Antisocial,0.666,0.625,9,-5.965,1,0.0523,0.0472,0,0.058,0.11,145.035,141932
6iboZLkJ5dIoX5tj4M7O3Z,Dark Trap,Death Metal,0.787,0.575,2,-9.183,1,0.0752,0.064,7.09E-06,0.138,0.0399,210.106,164533
2MyDUD7iTxRhquSgp8LSfx,Dark Trap,Las Ovejas Mueren,0.729,0.815,1,-5.212,1,0.129,0.0629,0.00683,0.153,0.286,155.065,109920
0N30I1ppIzWlNpcBlNd2Gv,Dark Trap,2 Weeks Later,0.752,0.539,9,-6.182,1,0.297,0.139,0,0.324,0.366,140.919,177470
5XSgFF5YZc4WfTS9zGdAZK,Dark Trap,dread,0.685,0.82,6,-5.625,0,0.0968,0.0848,0.000313,0.651,0.29,169.97,201200
2mExAsrNxfZL92C4yft1LY,Dark Trap,Dirty Teenz,0.393,0.86,1,-2.607,1,0.105,0.0192,0,0.331,0.603,160.09,97515
4A7geYPVrWlFeZ3L1lnNU0,Dark Trap,I'll Be Back,0.727,0.351,1,-13.803,1,0.0871,0.328,0.89,0.101,0.165,141.934,162978
6eENZrNRB6N7y7zPzCng86,Dark Trap,LOCKED UP,0.629,0.51,1,-9.809,1,0.348,0.238,0,0.132,0.345,156.442,192913
6r2xFhwkWj9XBVMOWXyxJo,Dark Trap,Heavensent,0.578,0.705,2,-5.918,1,0.284,0.552,0.000399,0.0822,0.333,136.047,204410
